time_period,season,ccg_nm,adn_dgnm,sex_cd,age_group,trns_cnt,ttl_trns_amt,업종 대분류
1.0,3.0,0.313943929122366,0.27480354102566007,1.0,2.0,28,104900,양식
2.0,1.0,0.30789741395079523,0.2535091922879011,0.0,3.0,1180,24321310,한식
2.0,1.0,0.2972852490943584,0.2586771125676618,0.0,2.0,1518,9721940,양식
1.0,2.0,0.2898135303892191,0.2667666260588978,0.0,5.0,200,695200,양식
2.0,2.0,0.2909647861804005,0.3764367055886747,0.0,7.0,23,453000,중식
0.0,3.0,0.284605236366718,0.2532769940847815,1.0,6.0,1,27800,중식
2.0,3.0,0.33190095755155014,0.26702357595123666,0.0,5.0,27,960900,주점
2.0,2.0,0.2929614705730089,0.28228038954164497,1.0,2.0,208,3246000,일식
2.0,1.0,0.31501210362201376,0.5823997806336256,1.0,2.0,22,115900,양식
1.0,2.0,0.30789741395079523,0.3417891808975172,0.0,7.0,2,9500,양식
2.0,2.0,0.3133218919809332,0.36679422719757215,1.0,3.0,15,273500,중식
2.0,2.0,0.29038316002014286,0.3050397998925991,0.0,2.0,164,1297400,양식
0.0,1.0,0.2777624408633689,0.25848132554414266,1.0,2.0,1,54000,일식
2.0,1.0,0.28943273899943706,0.2846334035800271,1.0,3.0,1221,47949010,한식
2.0,1.0,0.284605236366718,0.27942160728743615,0.0,7.0,3,124000,주점
2.0,0.0,0.303952054156296,0.30496059328267844,1.0,6.0,111,414600,양식
2.0,3.0,0.2720512816603624,0.28722960786611706,0.0,4.0,361,9589600,한식
2.0,2.0,0.2972852490943584,0.5201008761861372,1.0,5.0,599,2967990,양식
1.0,1.0,0.2777624408633689,0.29148568675410763,1.0,6.0,44,114700,양식
0.0,1.0,0.2831385549572643,0.3029947585087987,0.0,5.0,1,32500,한식
1.0,2.0,0.30296230924336176,0.24926310064361143,1.0,3.0,1,47900,중식
1.0,1.0,0.2777624408633689,0.289063621066596,1.0,3.0,4,102000,한식
2.0,1.0,0.31370792391557334,0.3294826310344146,1.0,4.0,8,1853095,주점
2.0,1.0,0.29418079276132586,0.26903978198149026,0.0,1.0,48,392820,양식
2.0,0.0,0.2965232184357257,0.2306690179211531,1.0,4.0,9,475600,일식
1.0,0.0,0.3033485583126569,0.34242260676569647,0.0,6.0,14,31100,양식
2.0,0.0,0.28943273899943706,0.2625885836366827,1.0,5.0,174,3764900,한식
2.0,0.0,0.31501210362201376,0.32080361182343087,0.0,5.0,16,558900,주점
2.0,0.0,0.30770967361599655,0.2714124187431067,0.0,5.0,60,1884400,중식
2.0,2.0,0.3095515114886265,0.4163704630361504,1.0,7.0,10,312000,중식
2.0,3.0,0.27959804215356293,0.231671974881703,1.0,4.0,35,503000,중식
2.0,3.0,0.3316133225484665,0.4147196441485517,0.0,5.0,31,1532000,한식
2.0,3.0,0.3022859040986899,0.2316846921989571,0.0,7.0,142,4413900,한식
1.0,3.0,0.29683861582708165,0.34231706639604376,0.0,2.0,18,32000,양식
2.0,2.0,0.29195415351557913,0.3523145121288861,0.0,3.0,51,1125000,중식
2.0,1.0,0.29165482142116217,0.29225975730743675,1.0,3.0,13,640500,일식
2.0,3.0,0.28750835805659214,0.3782953280013991,0.0,6.0,3,26000,중식
2.0,2.0,0.2870261807201703,0.27285857987630235,1.0,3.0,226,1512000,양식
1.0,3.0,0.28767894699321445,0.2804025918932592,0.0,2.0,1,30000,주점
2.0,3.0,0.2913993618949017,0.28784961334360254,0.0,5.0,1072,10492430,양식
1.0,0.0,0.3113035890430504,0.3772770861060571,1.0,6.0,3,38000,한식
2.0,2.0,0.30086534311805274,0.41589926207855604,1.0,6.0,61,1239500,중식
2.0,0.0,0.2720512816603624,0.2502342322136454,1.0,7.0,14,117600,양식
2.0,2.0,0.2965232184357257,0.4233985824277658,0.0,2.0,191,1147300,양식
2.0,1.0,0.30105717361236184,0.2899892548881469,0.0,5.0,184,3272200,중식
0.0,2.0,0.2731117557402044,0.28937919332915363,1.0,6.0,2,60000,한식
0.0,0.0,0.2965232184357257,0.2937183908375084,1.0,2.0,1,11000,일식
0.0,3.0,0.2972852490943584,0.29380433741333317,1.0,6.0,2,25400,한식
2.0,0.0,0.2964279505003217,0.2852523352954409,0.0,2.0,58,2165400,주점
1.0,0.0,0.2913993618949017,0.2825748336118126,1.0,4.0,97,264200,양식
2.0,1.0,0.30239157546187706,0.24213044485274113,0.0,2.0,525,15313640,한식
2.0,2.0,0.305415244921692,0.2884122266358236,1.0,7.0,15,554400,일식
2.0,1.0,0.2917792185458611,0.3434895839443881,0.0,5.0,46,971500,중식
1.0,3.0,0.29038316002014286,0.2618465090236838,0.0,8.0,1,22200,한식
0.0,2.0,0.2870261807201703,0.21293861217760168,1.0,3.0,49,2087730,한식
1.0,3.0,0.3022859040986899,0.3868075296026402,0.0,6.0,13,132500,양식
2.0,3.0,0.3101262549446101,0.2628468317103225,0.0,2.0,350,8498550,한식
2.0,2.0,0.2917792185458611,0.30090860844424633,0.0,8.0,5,15600,양식
2.0,2.0,0.31501210362201376,0.23475074553001463,0.0,1.0,5,94200,한식
2.0,2.0,0.2913993618949017,0.24458241849788048,1.0,4.0,148,1397910,양식
0.0,2.0,0.3133218919809332,0.2430274699529518,1.0,4.0,6,15000,양식
2.0,3.0,0.28516829945536093,0.30503975748249895,1.0,3.0,542,3859300,양식
2.0,0.0,0.3041758140561515,0.29053952177222375,1.0,3.0,12,264000,중식
1.0,2.0,0.2965232184357257,0.24854614997137797,1.0,3.0,1,15000,중식
2.0,1.0,0.30043485274898596,0.29298508558438174,1.0,4.0,571,3444150,양식
2.0,0.0,0.27959804215356293,0.27510545888136784,0.0,5.0,38,1195000,일식
0.0,0.0,0.3022859040986899,0.29710181228112614,1.0,3.0,4,63500,주점
1.0,0.0,0.2898135303892191,0.289753882294444,1.0,3.0,2,82500,한식
1.0,0.0,0.2848890887686061,0.2681092710664402,1.0,3.0,110,394700,양식
1.0,3.0,0.2777624408633689,0.25848132554414266,0.0,8.0,5,13300,양식
1.0,1.0,0.3033485583126569,0.3812100427579267,0.0,4.0,7,120500,한식
2.0,0.0,0.2921139805953464,0.25924804640590804,1.0,1.0,3,34000,한식
2.0,2.0,0.2909647861804005,0.31139573226019246,0.0,6.0,56,967000,중식
2.0,3.0,0.270468890062538,0.3966232213906285,0.0,5.0,4,349000,중식
2.0,0.0,0.2786349152350703,0.26448450666135503,1.0,2.0,14,464000,일식
2.0,3.0,0.27959804215356293,0.2548990533380778,1.0,3.0,37,750000,중식
2.0,1.0,0.2752088125599304,0.3130968748259561,0.0,2.0,885,10938700,양식
2.0,3.0,0.3095515114886265,0.27239369903133237,0.0,4.0,5,128000,주점
2.0,1.0,0.3033485583126569,0.2843749455574589,1.0,8.0,1,36000,일식
1.0,1.0,0.27785564431369575,0.27040699526864836,0.0,3.0,9,34500,양식
2.0,1.0,0.30296230924336176,0.24926310064361143,1.0,5.0,58,1879100,주점
1.0,2.0,0.28399506263910707,0.2556126742958987,0.0,5.0,39,661400,한식
2.0,0.0,0.28943273899943706,0.2438199390434903,0.0,5.0,1538,47847525,한식
2.0,0.0,0.30086534311805274,0.27104751411028116,1.0,5.0,28,993800,주점
1.0,0.0,0.30770967361599655,0.29225975730743675,0.0,2.0,39,162450,양식
0.0,3.0,0.33190095755155014,0.2845359629893816,1.0,2.0,1,24700,한식
2.0,3.0,0.284605236366718,0.2701499149658833,1.0,3.0,19,607000,일식
2.0,1.0,0.2923097039804287,0.28449942689481467,1.0,2.0,10,217000,중식
2.0,1.0,0.30086534311805274,0.22300677238131467,0.0,1.0,2,6000,양식
2.0,1.0,0.30770967361599655,0.22166900578941517,1.0,1.0,25,112800,양식
2.0,1.0,0.2937105638666578,0.28712853367784974,0.0,2.0,6,375000,일식
2.0,1.0,0.3113035890430504,0.2922014158978606,1.0,9.0,6,222000,한식
0.0,3.0,0.2848890887686061,0.28937915745308024,1.0,5.0,2,135500,한식
1.0,1.0,0.28943273899943706,0.25219763162881736,1.0,3.0,1,19500,한식
2.0,2.0,0.2720512816603624,0.2502342322136454,0.0,4.0,463,7166910,양식
1.0,2.0,0.30086534311805274,0.2718695363900415,1.0,1.0,1,4200,양식
2.0,1.0,0.2867365272480098,0.34800439359000807,0.0,5.0,483,18491740,한식
0.0,2.0,0.2913993618949017,0.29565883150191435,1.0,6.0,2,8000,양식
0.0,0.0,0.30770967361599655,0.31778082119406875,1.0,5.0,10,102000,양식
2.0,2.0,0.2936341644493487,0.3414703881443405,1.0,5.0,4,479000,일식
2.0,1.0,0.3113035890430504,0.3789819664655922,0.0,6.0,43,425000,양식
2.0,0.0,0.29165482142116217,0.34800439359000807,1.0,8.0,1,28000,일식
2.0,3.0,0.3104321061719085,0.390380309842993,0.0,6.0,1,17000,일식
2.0,0.0,0.27959804215356293,0.30105440280024354,0.0,2.0,57,1320900,한식
0.0,1.0,0.2909647861804005,0.23550252798727905,0.0,6.0,7,87000,한식
0.0,2.0,0.3316133225484665,0.3990993656811649,1.0,5.0,1,9000,한식
2.0,3.0,0.28943273899943706,0.2846334035800271,1.0,3.0,204,4052600,중식
2.0,1.0,0.3041758140561515,0.30729227560543554,1.0,7.0,1,14500,주점
2.0,3.0,0.28278421402254517,0.3676170321962026,1.0,4.0,631,3874750,양식
2.0,3.0,0.3241728845769895,0.34157048501268644,1.0,4.0,10,459100,일식
2.0,1.0,0.2913993618949017,0.2986947858729587,0.0,3.0,4,162500,주점
1.0,1.0,0.2752088125599304,0.30549703612433593,0.0,3.0,28,88600,양식
2.0,3.0,0.313943929122366,0.35217897141294374,1.0,2.0,6,108000,중식
2.0,0.0,0.2937105638666578,0.28712853367784974,0.0,4.0,49,2057400,중식
2.0,3.0,0.30389048939083074,0.26435193361995135,1.0,3.0,17,889800,일식
2.0,0.0,0.2870261807201703,0.21293861217760168,0.0,6.0,21,1091000,일식
0.0,2.0,0.29683861582708165,0.34398594658698217,1.0,4.0,2,100500,양식
2.0,1.0,0.30770967361599655,0.31778082119406875,1.0,1.0,3,43000,중식
0.0,0.0,0.2937105638666578,0.29007368128560207,1.0,5.0,6,94000,한식
1.0,3.0,0.2921139805953464,0.277627691591135,1.0,4.0,47,717300,한식
0.0,1.0,0.2848890887686061,0.2882479788310455,1.0,2.0,1,25000,한식
1.0,1.0,0.28516829945536093,0.30503975748249895,0.0,4.0,1,13200,한식
2.0,0.0,0.284605236366718,0.22712427822115858,0.0,4.0,7,485500,일식
2.0,0.0,0.2752088125599304,0.3130968748259561,1.0,3.0,372,5517200,양식
1.0,0.0,0.2898135303892191,0.32106112935914927,0.0,3.0,36,121600,양식
0.0,3.0,0.2913993618949017,0.2740480925724381,0.0,4.0,1,90000,중식
2.0,3.0,0.29165482142116217,0.24524841825474852,0.0,5.0,3440,111348384,한식
2.0,3.0,0.3133218919809332,0.2865128140499434,1.0,4.0,20,539500,주점
2.0,2.0,0.2731117557402044,0.25601866431176923,1.0,5.0,95,8800000,일식
1.0,2.0,0.29165482142116217,0.28518762110998774,1.0,7.0,15,84660,양식
1.0,1.0,0.2720512816603624,0.2502342322136454,0.0,5.0,21,97700,양식
1.0,2.0,0.28516829945536093,0.2479081288488002,1.0,6.0,2,5800,양식
2.0,1.0,0.2921139805953464,0.277627691591135,1.0,3.0,11,251500,주점
2.0,1.0,0.28738591990494883,0.3277834543618742,1.0,6.0,187,1429500,양식
2.0,1.0,0.2936341644493487,0.2918911727077667,0.0,3.0,107,2452010,중식
1.0,2.0,0.30043485274898596,0.2770222839167083,1.0,7.0,9,51900,양식
2.0,1.0,0.2731117557402044,0.2638498387013051,1.0,5.0,1224,51324920,한식
2.0,3.0,0.30296230924336176,0.4779191637337915,1.0,4.0,6,305500,일식
2.0,0.0,0.28708149028071417,0.29850098385765267,1.0,8.0,11,392500,한식
2.0,2.0,0.2731117557402044,0.30043384737125556,0.0,5.0,1357,12595530,양식
1.0,1.0,0.2671829960159548,0.282994113576189,0.0,5.0,7,50900,한식
1.0,2.0,0.28767894699321445,0.2804025918932592,0.0,3.0,741,2361800,양식
0.0,0.0,0.2965232184357257,0.2699433046274324,1.0,4.0,1,8000,한식
2.0,0.0,0.2917792185458611,0.24043916968884113,1.0,8.0,1,9000,양식
2.0,1.0,0.2731117557402044,0.272168681164726,0.0,2.0,709,27471440,한식
1.0,3.0,0.29038316002014286,0.2618465090236838,1.0,8.0,1,9000,한식
2.0,1.0,0.3095515114886265,0.27635331280696906,1.0,8.0,1,56000,중식
2.0,0.0,0.3431231134600117,0.30505095638664115,0.0,5.0,54,1496000,중식
1.0,0.0,0.28943273899943706,0.239876087279528,1.0,2.0,7,71200,양식
2.0,0.0,0.30043485274898596,0.3088382568277413,0.0,8.0,1,14300,양식
2.0,0.0,0.2873508808325221,0.2700249555393134,0.0,1.0,7,139500,한식
2.0,2.0,0.305415244921692,0.3121202718241811,0.0,6.0,397,10140540,한식
1.0,0.0,0.2848890887686061,0.28449942689481467,1.0,3.0,12,80000,한식
1.0,1.0,0.28516829945536093,0.31848615399083624,1.0,2.0,39,195700,양식
1.0,0.0,0.2636909283438781,0.2896580528600521,0.0,7.0,2,17400,양식
2.0,3.0,0.31370792391557334,0.265561928875519,0.0,2.0,38,1285300,주점
2.0,0.0,0.2777624408633689,0.25848132554414266,1.0,8.0,47,1540350,한식
2.0,0.0,0.34824423527975024,0.29034679200148295,0.0,2.0,22,487679,중식
2.0,3.0,0.30239157546187706,0.24213044485274113,1.0,5.0,128,3300850,중식
2.0,1.0,0.2964279505003217,0.3076441207820654,0.0,6.0,41,773900,중식
1.0,2.0,0.30105717361236184,0.28925403090794766,0.0,2.0,87,254000,양식
1.0,2.0,0.303952054156296,0.3137390590608022,0.0,2.0,13,374300,양식
0.0,3.0,0.2913993618949017,0.26325544187073696,1.0,5.0,1,7500,주점
0.0,2.0,0.2923097039804287,0.26675713432845843,1.0,3.0,4,223500,일식
1.0,1.0,0.3022859040986899,0.28086598173231975,1.0,3.0,40,120300,양식
1.0,0.0,0.3065805591113989,0.2668021673859358,1.0,5.0,12,46600,양식
2.0,0.0,0.30389048939083074,0.33125769744731437,0.0,7.0,2,20000,중식
2.0,0.0,0.2867365272480098,0.2737428676358956,0.0,5.0,39,1059000,중식
2.0,0.0,0.28750835805659214,0.26916950667291556,0.0,5.0,320,9135560,한식
2.0,1.0,0.28750835805659214,0.3009086426923824,1.0,2.0,18,536000,일식
0.0,2.0,0.2867365272480098,0.2501466473795314,1.0,4.0,65,1329500,한식
0.0,3.0,0.28278421402254517,0.4794642389005678,1.0,6.0,1,20000,한식
1.0,3.0,0.3095515114886265,0.515257181598256,1.0,5.0,28,86500,양식
1.0,0.0,0.33190095755155014,0.3797234351776222,1.0,5.0,4,65500,한식
2.0,1.0,0.27959804215356293,0.27510545888136784,1.0,5.0,42,534000,주점
2.0,1.0,0.3133218919809332,0.32443603821077,1.0,2.0,283,3046520,양식
2.0,0.0,0.30698078241469223,0.2712133155658337,1.0,6.0,13,565800,주점
2.0,0.0,0.2873508808325221,0.2700249555393134,1.0,4.0,8,362400,주점
2.0,3.0,0.3410034126156774,0.283264147943573,1.0,7.0,4,114900,주점
2.0,3.0,0.29683861582708165,0.30762412476001205,0.0,6.0,1,30000,일식
2.0,0.0,0.3104321061719085,0.27931031474445667,1.0,4.0,62,1451000,중식
2.0,0.0,0.284605236366718,0.4142015851173263,1.0,6.0,1,34500,일식
2.0,2.0,0.28278421402254517,0.28425474817688334,0.0,1.0,12,85200,양식
2.0,1.0,0.30105717361236184,0.2974128838402597,0.0,9.0,1,123000,한식
2.0,1.0,0.28750835805659214,0.26533952908093905,0.0,8.0,5,39300,양식
1.0,1.0,0.2636909283438781,0.2284367501935944,0.0,4.0,1,16000,일식
2.0,1.0,0.2921139805953464,0.2728187662688594,0.0,6.0,44,1892600,일식
1.0,3.0,0.28708149028071417,0.25888151295606354,0.0,3.0,93,570070,양식
2.0,0.0,0.3113035890430504,0.4021634101901847,1.0,2.0,17,100500,양식
2.0,3.0,0.3241728845769895,0.300528115095523,0.0,4.0,5,104000,중식
2.0,3.0,0.2831385549572643,0.23941312134794537,0.0,5.0,2114,57944790,한식
1.0,1.0,0.29195415351557913,0.286351071380136,0.0,2.0,3,34500,한식
2.0,1.0,0.29165482142116217,0.33464316546256534,1.0,3.0,5,284000,일식
2.0,2.0,0.30296230924336176,0.4779191637337915,0.0,3.0,7,199000,중식
1.0,1.0,0.313943929122366,0.289506918513901,1.0,3.0,16,106600,한식
2.0,0.0,0.2867365272480098,0.34800439359000807,1.0,6.0,339,7007400,한식
2.0,1.0,0.303952054156296,0.30496059328267844,0.0,1.0,6,38400,양식
2.0,2.0,0.2917792185458611,0.3434895839443881,1.0,8.0,40,999000,한식
2.0,0.0,0.28399506263910707,0.27395077447858174,0.0,3.0,10,277000,일식
2.0,1.0,0.2964279505003217,0.2533324200719529,0.0,5.0,2094,16405600,양식
2.0,2.0,0.28750835805659214,0.3144703040471155,0.0,4.0,10,433000,주점
2.0,1.0,0.29683861582708165,0.34398594658698217,0.0,8.0,45,1452500,한식
2.0,1.0,0.313943929122366,0.35217897141294374,0.0,8.0,5,63000,양식
2.0,0.0,0.30389048939083074,0.2681092969387618,1.0,6.0,8,160900,일식
1.0,2.0,0.2937105638666578,0.2684815898670874,1.0,4.0,25,607500,한식
2.0,0.0,0.3113035890430504,0.24914115141465631,0.0,7.0,1,15000,주점
2.0,3.0,0.30239157546187706,0.34607273928977755,0.0,8.0,2,26000,중식
2.0,0.0,0.2867365272480098,0.03858413590190967,1.0,2.0,2,22000,한식
2.0,1.0,0.29195415351557913,0.2517229052144584,0.0,3.0,212,6590700,일식
2.0,1.0,0.305415244921692,0.3969472580748241,1.0,7.0,29,1039200,한식
1.0,1.0,0.3033485583126569,0.2135884416490862,1.0,2.0,1,1500,양식
0.0,1.0,0.29165482142116217,0.33464316546256534,1.0,2.0,1,1500,양식
2.0,3.0,0.28516829945536093,0.2753978604301128,0.0,4.0,334,8538650,한식
0.0,2.0,0.2921139805953464,0.277627691591135,1.0,2.0,1,33500,주점
2.0,0.0,0.2972852490943584,0.3422729060299234,0.0,2.0,4,110500,일식
2.0,2.0,0.28944699219314657,0.30267277901240036,0.0,6.0,1,55500,일식
1.0,2.0,0.3410034126156774,0.4014813307871035,1.0,5.0,351,781100,양식
2.0,3.0,0.3022859040986899,0.266269677074097,0.0,4.0,1854,10559428,양식
2.0,0.0,0.2671829960159548,0.2528425908357735,0.0,5.0,3,66900,주점
2.0,3.0,0.303952054156296,0.277601949865353,0.0,2.0,36,722400,일식
0.0,2.0,0.28767894699321445,0.35264398534748786,1.0,4.0,2,102100,한식
2.0,3.0,0.32363698950215347,0.31421403915583057,1.0,3.0,718,6215580,양식
2.0,0.0,0.305415244921692,0.2876520391828797,0.0,8.0,4,68000,중식
2.0,3.0,0.30105717361236184,0.2535600398250153,0.0,5.0,28,686700,주점
2.0,1.0,0.2923097039804287,0.2637284602117329,1.0,4.0,779,4500100,양식
1.0,3.0,0.28399506263910707,0.31116338259419907,1.0,4.0,1,2000,양식
0.0,2.0,0.2786349152350703,0.26448450666135503,0.0,2.0,1,29500,한식
2.0,3.0,0.28944699219314657,0.3374627668073722,1.0,7.0,41,251700,양식
2.0,0.0,0.28943273899943706,0.28722960786611706,1.0,7.0,33,278200,양식
2.0,3.0,0.28541885793426114,0.27538797435789436,0.0,1.0,1,11000,일식
2.0,2.0,0.2671829960159548,0.39643396058526925,0.0,7.0,10,28000,양식
0.0,2.0,0.30389048939083074,0.2967051151081455,0.0,2.0,4,190000,일식
2.0,2.0,0.30239157546187706,0.37074050404094566,1.0,8.0,2,24000,중식
2.0,1.0,0.3113035890430504,0.2918681138208216,1.0,5.0,17,690500,주점
2.0,2.0,0.33190095755155014,0.2845359629893816,0.0,1.0,44,267890,양식
1.0,3.0,0.30389048939083074,0.2681092969387618,1.0,2.0,87,300100,양식
2.0,0.0,0.31501210362201376,0.32080361182343087,0.0,8.0,23,738400,한식
0.0,0.0,0.28944699219314657,0.22578841882978687,0.0,4.0,10,354000,한식
2.0,2.0,0.3313552609992176,0.2667853224018998,0.0,4.0,5,158400,주점
1.0,0.0,0.3065805591113989,0.2949412143719103,0.0,2.0,61,132050,양식
2.0,3.0,0.2831385549572643,0.3029947585087987,1.0,8.0,1,22000,일식
2.0,0.0,0.33190095755155014,0.4569731533645911,0.0,6.0,30,956900,한식
1.0,2.0,0.2831385549572643,0.22395128438251743,0.0,5.0,68,612400,한식
2.0,3.0,0.3101262549446101,0.415057692686383,1.0,2.0,14,245500,한식
1.0,0.0,0.30389048939083074,0.2900737119894677,1.0,6.0,8,112000,한식
0.0,0.0,0.2964279505003217,0.29461648307134963,1.0,2.0,1,50000,한식
2.0,1.0,0.29418079276132586,0.30394529349123334,0.0,7.0,203,8753400,한식
2.0,2.0,0.2913993618949017,0.28784961334360254,0.0,6.0,837,19248900,한식
1.0,0.0,0.2913993618949017,0.26045524376226753,0.0,5.0,153,452850,양식
2.0,1.0,0.28750835805659214,0.3241713796261784,0.0,4.0,1,66000,주점
2.0,0.0,0.2923097039804287,0.28639017952287743,0.0,6.0,2,235000,일식
2.0,3.0,0.29418079276132586,0.24227455025255032,0.0,2.0,1440,12363510,양식
1.0,1.0,0.30105717361236184,0.2899892548881469,1.0,6.0,39,365200,한식
0.0,2.0,0.2636909283438781,0.2594200536972485,0.0,4.0,1,28900,양식
2.0,1.0,0.2909647861804005,0.3659847036376222,0.0,6.0,278,9176100,한식
2.0,2.0,0.30789741395079523,0.33308382328737807,0.0,4.0,536,5503450,양식
1.0,3.0,0.32363698950215347,0.232995215509065,0.0,4.0,131,596800,양식
0.0,1.0,0.2937105638666578,0.2684815898670874,1.0,3.0,2,9600,양식
1.0,0.0,0.29038316002014286,0.23970645471825108,0.0,5.0,35,238400,한식
1.0,1.0,0.33190095755155014,0.342317126036188,1.0,7.0,2,5500,양식
2.0,2.0,0.2867365272480098,0.34800439359000807,1.0,6.0,935,21945500,한식
2.0,2.0,0.2964279505003217,0.3793705468610478,1.0,2.0,25,452000,중식
2.0,0.0,0.30086534311805274,0.4273601769610128,1.0,3.0,6,150000,중식
2.0,1.0,0.3133218919809332,0.36679422719757215,1.0,7.0,1,7000,중식
1.0,2.0,0.3022859040986899,0.33847174363564314,0.0,2.0,38,208100,한식
2.0,0.0,0.3104321061719085,0.28200319162695503,0.0,3.0,28,737503,중식
2.0,3.0,0.2870261807201703,0.21293861217760168,0.0,3.0,111,4028400,주점
2.0,1.0,0.2965232184357257,0.2902230681144471,1.0,7.0,35,975500,일식
2.0,1.0,0.3022859040986899,0.2678250891968897,1.0,3.0,1023,34447410,한식
1.0,2.0,0.3022859040986899,0.266269677074097,0.0,5.0,12,131100,한식
2.0,2.0,0.3250680620933622,0.3052202693650719,1.0,2.0,44,290420,양식
2.0,0.0,0.3313552609992176,0.31845930626116736,0.0,4.0,7,257700,주점
0.0,2.0,0.28399506263910707,0.268756558797856,0.0,4.0,7,300000,한식
2.0,3.0,0.28943273899943706,0.31759808764970493,1.0,8.0,70,1370200,한식
1.0,0.0,0.30389048939083074,0.36145643498166113,1.0,5.0,29,103900,양식
2.0,2.0,0.284605236366718,0.27942160728743615,0.0,7.0,5,195700,일식
1.0,3.0,0.2929614705730089,0.2502151983910109,0.0,5.0,30,92200,양식
0.0,2.0,0.28541885793426114,0.24743397431414554,1.0,3.0,4,170000,일식
2.0,1.0,0.2777624408633689,0.25848132554414266,1.0,6.0,23,918500,주점
1.0,0.0,0.29038316002014286,0.29412962296833667,1.0,4.0,11,118300,한식
2.0,3.0,0.30389048939083074,0.2900737119894677,0.0,4.0,8,257000,주점
2.0,0.0,0.2923097039804287,0.2215904563012397,1.0,4.0,41,1550900,주점
2.0,0.0,0.3410034126156774,0.4014813307871035,1.0,5.0,332,6256160,한식
2.0,0.0,0.2921139805953464,0.251973690328574,0.0,5.0,12,373400,주점
0.0,3.0,0.28278421402254517,0.27129030578806396,0.0,4.0,1,11500,한식
2.0,2.0,0.303952054156296,0.24453591079837175,1.0,4.0,23,912500,주점
2.0,2.0,0.28516829945536093,0.26533950617235313,1.0,1.0,13,101300,양식
2.0,2.0,0.2898135303892191,0.289753882294444,1.0,8.0,1,64500,중식
2.0,2.0,0.30389048939083074,0.36374980949339925,0.0,5.0,3,39000,중식
2.0,3.0,0.30239157546187706,0.2705522003015582,0.0,5.0,222,3904324,중식
2.0,2.0,0.2786349152350703,0.3041151507259282,1.0,3.0,5,318600,일식
2.0,3.0,0.2731117557402044,0.2738014209851676,1.0,5.0,10,513000,일식
1.0,3.0,0.30105717361236184,0.2489284141188696,1.0,6.0,22,80000,양식
2.0,2.0,0.28708149028071417,0.3180587360794067,1.0,1.0,10,158300,한식
1.0,3.0,0.3133218919809332,0.40271829963048406,1.0,6.0,88,273100,양식
2.0,1.0,0.2923097039804287,0.37610475112742214,0.0,9.0,1,14000,한식
2.0,1.0,0.2786349152350703,0.25707179015305726,0.0,4.0,148,4200500,중식
0.0,2.0,0.2909647861804005,0.2857586265672482,0.0,5.0,2,26200,주점
2.0,3.0,0.3022859040986899,0.29710181228112614,0.0,1.0,15,235000,일식
1.0,1.0,0.3431231134600117,0.3736406023008925,0.0,5.0,64,363400,양식
2.0,3.0,0.2928870606413812,0.31504857035444517,1.0,8.0,57,1417659,한식
2.0,0.0,0.30789741395079523,0.3023875010210607,0.0,6.0,462,3832990,양식
2.0,3.0,0.2972852490943584,0.36736712400389,1.0,4.0,211,4090100,한식
2.0,1.0,0.3133218919809332,0.49792888008462927,1.0,9.0,1,29000,한식
2.0,1.0,0.2870261807201703,0.33754583260628374,0.0,2.0,2,33500,중식
1.0,3.0,0.2913993618949017,0.2825748336118126,0.0,2.0,30,198000,한식
1.0,1.0,0.2917792185458611,0.2816428246126264,0.0,4.0,6,55000,한식
2.0,1.0,0.2831385549572643,0.38588536466183937,0.0,4.0,1,29000,일식
2.0,0.0,0.30086534311805274,0.41589926207855604,0.0,5.0,60,354600,양식
2.0,3.0,0.28278421402254517,0.28425474817688334,0.0,6.0,19,914900,일식
0.0,3.0,0.30239157546187706,0.2705522003015582,0.0,3.0,1,77900,주점
2.0,0.0,0.30043485274898596,0.38851952983573707,1.0,6.0,63,2313600,한식
0.0,1.0,0.2752088125599304,0.3224104965061199,1.0,5.0,1,15000,한식
2.0,3.0,0.3095515114886265,0.3004338142535676,0.0,4.0,2575,20664480,양식
2.0,3.0,0.30086534311805274,0.2718695363900415,1.0,3.0,271,2147530,양식
2.0,0.0,0.2786349152350703,0.30731465492935744,0.0,4.0,44,1126200,중식
1.0,3.0,0.28516829945536093,0.26533950617235313,0.0,3.0,8,206600,한식
2.0,2.0,0.28278421402254517,0.234000834782,1.0,6.0,21,1032000,일식
2.0,1.0,0.30698078241469223,0.4775577608023304,0.0,2.0,3,177400,일식
2.0,3.0,0.3065805591113989,0.2949412143719103,1.0,4.0,655,5052790,양식
1.0,0.0,0.2928870606413812,0.24653998350325582,0.0,5.0,44,464000,한식
2.0,3.0,0.2917792185458611,0.3434895839443881,1.0,6.0,146,1283440,양식
2.0,3.0,0.29038316002014286,0.3393380883459782,1.0,6.0,6,176000,일식
1.0,3.0,0.28516829945536093,0.2757965312602582,1.0,7.0,9,83000,한식
0.0,1.0,0.2923097039804287,0.26770307541199057,1.0,4.0,2,50100,주점
1.0,0.0,0.29195415351557913,0.2690189917173696,1.0,6.0,4,28800,한식
2.0,1.0,0.2964279505003217,0.33730614323208624,0.0,4.0,690,5951740,양식
2.0,1.0,0.2965232184357257,0.2711432190771544,1.0,6.0,2,43000,일식
2.0,2.0,0.28399506263910707,0.2902093555625909,1.0,7.0,8,332000,일식
0.0,0.0,0.30789741395079523,0.3023875010210607,1.0,4.0,3,77900,주점
